store_id,store_name,wkt
place_232,Mercedes,"POLYGON ((13.5175359999999998 52.3963690000000000, 13.5181989999999992 52.3958349999999982, 13.5180480000000003 52.3957600000000028, 13.5180919999999993 52.3957199999999972, 13.5173489999999994 52.3953709999999973, 13.5173050000000003 52.3954120000000003, 13.5172790000000003 52.3954030000000017, 13.5169530000000009 52.3956590000000020, 13.5176079999999992 52.3959690000000009, 13.5173780000000008 52.3961499999999987, 13.5167269999999995 52.3958489999999983, 13.5166179999999994 52.3959389999999985, 13.5170130000000004 52.3961240000000004, 13.5175359999999998 52.3963690000000000))"
place_233,Mercedes,"POLYGON ((13.4386139999999994 52.5059449999999970, 13.4390680000000007 52.5056900000000013, 13.4391979999999993 52.5058280000000011, 13.4398979999999995 52.5065799999999996, 13.4393820000000002 52.5067609999999974, 13.4392859999999992 52.5066589999999991, 13.4392949999999995 52.5066550000000021, 13.4391820000000006 52.5065349999999995, 13.4391739999999995 52.5065379999999990, 13.4390800000000006 52.5064380000000028, 13.4390870000000007 52.5064339999999987, 13.4389749999999992 52.5063150000000007, 13.4389660000000006 52.5063180000000003, 13.4388729999999992 52.5062169999999995, 13.4389509999999994 52.5061729999999969, 13.4388869999999994 52.5061040000000006, 13.4388260000000006 52.5060390000000012, 13.4387460000000001 52.5060840000000013, 13.4386139999999994 52.5059449999999970))"
place_234,Mercedes,"POLYGON ((13.3294920000000001 52.4588559999999973, 13.3287220000000008 52.4588129999999992, 13.3286549999999995 52.4593369999999979, 13.3286470000000001 52.4593950000000007, 13.3286390000000008 52.4594459999999998, 13.3286390000000008 52.4594579999999979, 13.3286280000000001 52.4595460000000031, 13.3285649999999993 52.4595860000000016, 13.3290919999999993 52.4599389999999985, 13.3293199999999992 52.4599389999999985, 13.3293970000000002 52.4595010000000030, 13.3294149999999991 52.4593759999999989, 13.3294490000000003 52.4591380000000029, 13.3294540000000001 52.4591040000000035, 13.3294920000000001 52.4588559999999973))"
place_235,Mercedes,"POLYGON ((13.3288130000000002 52.4582210000000018, 13.3287999999999993 52.4583170000000010, 13.3287940000000003 52.4583620000000010, 13.3287580000000005 52.4586430000000021, 13.3295169999999992 52.4586789999999965, 13.3295309999999994 52.4585819999999998, 13.3295510000000004 52.4584299999999999, 13.3295130000000004 52.4584290000000024, 13.3295379999999994 52.4582430000000031, 13.3289500000000007 52.4582139999999981, 13.3289480000000005 52.4582279999999983, 13.3288130000000002 52.4582210000000018))"
place_236,Renault,"POLYGON ((13.5206199999999992 52.5185329999999979, 13.5210640000000009 52.5185239999999993, 13.5210570000000008 52.5183809999999980, 13.5209790000000005 52.5183820000000026, 13.5209750000000000 52.5182450000000003, 13.5209390000000003 52.5182280000000006, 13.5207780000000000 52.5182310000000001, 13.5207460000000008 52.5182519999999968, 13.5206730000000004 52.5182530000000014, 13.5206029999999995 52.5183010000000010, 13.5206079999999993 52.5183990000000023, 13.5206199999999992 52.5185329999999979))"
place_237,Renault,"POLYGON ((13.3949700000000007 52.4659669999999991, 13.3954799999999992 52.4659199999999970, 13.3954939999999993 52.4659759999999977, 13.3955920000000006 52.4660190000000028, 13.3958600000000008 52.4659970000000015, 13.3959019999999995 52.4661559999999980, 13.3962540000000008 52.4661260000000027, 13.3962039999999991 52.4659100000000009, 13.3963780000000003 52.4658950000000033, 13.3963009999999993 52.4655739999999966, 13.3958910000000007 52.4656090000000006, 13.3957580000000007 52.4655649999999980, 13.3954029999999999 52.4655950000000004, 13.3953000000000007 52.4656620000000018, 13.3949049999999996 52.4656990000000008, 13.3949700000000007 52.4659669999999991))"
place_238,Renault,"POLYGON ((13.3680339999999998 52.4854279999999989, 13.3680289999999999 52.4852149999999966, 13.3680339999999998 52.4852149999999966, 13.3680339999999998 52.4852130000000017, 13.3688199999999995 52.4852059999999980, 13.3688199999999995 52.4852109999999996, 13.3688249999999993 52.4852109999999996, 13.3688249999999993 52.4852169999999987, 13.3688300000000009 52.4854139999999987, 13.3688300000000009 52.4854210000000023, 13.3680339999999998 52.4854279999999989))"
place_239,Renault,"POLYGON ((13.2042909999999996 52.6515940000000029, 13.2042920000000006 52.6515709999999970, 13.2041470000000007 52.6515679999999975, 13.2041529999999998 52.6514280000000028, 13.2046399999999995 52.6514359999999968, 13.2046329999999994 52.6515989999999974, 13.2042909999999996 52.6515940000000029))"
place_240,Renault,"POLYGON ((13.7196909999999992 52.4729260000000011, 13.7197479999999992 52.4729549999999989, 13.7201640000000005 52.4729519999999994, 13.7202249999999992 52.4729280000000031, 13.7202210000000004 52.4727570000000014, 13.7201339999999998 52.4727579999999989, 13.7201299999999993 52.4725309999999965, 13.7199120000000008 52.4725320000000011, 13.7199130000000000 52.4725820000000027, 13.7197440000000004 52.4725830000000002, 13.7197490000000002 52.4727859999999993, 13.7196890000000007 52.4727869999999967, 13.7196909999999992 52.4729260000000011))"
place_241,Renault,"POLYGON ((13.5812469999999994 52.4347229999999982, 13.5816540000000003 52.4347279999999998, 13.5816520000000001 52.4347729999999999, 13.5817490000000003 52.4347739999999973, 13.5817470000000000 52.4348260000000010, 13.5821839999999998 52.4348320000000001, 13.5821919999999992 52.4346069999999997, 13.5817589999999999 52.4346010000000007, 13.5812510000000000 52.4345950000000016, 13.5812500000000007 52.4346409999999992, 13.5812469999999994 52.4347229999999982))"
place_242,Renault,"POLYGON ((13.7184229999999996 52.3970079999999996, 13.7183259999999994 52.3970369999999974, 13.7179040000000008 52.3970330000000004, 13.7179059999999993 52.3972619999999978, 13.7182659999999998 52.3972619999999978, 13.7183240000000009 52.3972630000000024, 13.7184679999999997 52.3972649999999973, 13.7186170000000001 52.3972649999999973, 13.7184229999999996 52.3970079999999996))"
place_243,Renault,"POLYGON ((13.3686120000000006 52.4831089999999989, 13.3683270000000007 52.4831700000000012, 13.3682239999999997 52.4831920000000025, 13.3681269999999994 52.4832120000000018, 13.3683320000000005 52.4835690000000028, 13.3683340000000008 52.4835679999999982, 13.3684220000000007 52.4837199999999982, 13.3686100000000003 52.4836799999999997, 13.3685480000000005 52.4835709999999978, 13.3688420000000008 52.4835080000000005, 13.3686120000000006 52.4831089999999989))"
place_244,Renault,"POLYGON ((13.2863860000000003 52.5164690000000007, 13.2863969999999991 52.5163739999999990, 13.2867560000000005 52.5163920000000033, 13.2867429999999995 52.5164850000000030, 13.2867390000000007 52.5165220000000019, 13.2866389999999992 52.5165179999999978, 13.2866450000000000 52.5164800000000014, 13.2863860000000003 52.5164690000000007))"
place_245,Lexus,"POLYGON ((13.5198269999999994 52.5265330000000006, 13.5202059999999999 52.5265350000000026, 13.5202109999999998 52.5264140000000026, 13.5208290000000009 52.5264129999999980, 13.5208279999999998 52.5265350000000026, 13.5209089999999996 52.5265360000000001, 13.5209119999999992 52.5271490000000014, 13.5222639999999998 52.5271510000000035, 13.5222650000000009 52.5268310000000014, 13.5222660000000001 52.5264299999999977, 13.5221210000000003 52.5263660000000030, 13.5220199999999995 52.5262880000000010, 13.5219229999999992 52.5261709999999979, 13.5218790000000002 52.5261070000000032, 13.5218690000000006 52.5260919999999984, 13.5218559999999997 52.5260760000000033, 13.5218439999999998 52.5260600000000011, 13.5218279999999993 52.5260450000000034, 13.5217840000000002 52.5260189999999980, 13.5217290000000006 52.5260010000000008, 13.5216799999999999 52.5259959999999992, 13.5216399999999997 52.5260000000000034, 13.5208340000000007 52.5260740000000013, 13.5206459999999993 52.5260869999999969, 13.5205029999999997 52.5260960000000026, 13.5203039999999994 52.5261050000000012, 13.5202810000000007 52.5261229999999983, 13.5201030000000006 52.5261360000000010, 13.5198409999999996 52.5263929999999988, 13.5198269999999994 52.5265330000000006))"
place_246,Sparkasse,"POLYGON ((13.5389199999999992 52.6766369999999995, 13.5386570000000006 52.6765449999999973, 13.5388070000000003 52.6763880000000029, 13.5390700000000006 52.6764799999999980, 13.5389199999999992 52.6766369999999995))"
place_247,Sparkasse,"POLYGON ((13.0906749999999992 52.3921210000000031, 13.0908470000000001 52.3920809999999975, 13.0910080000000004 52.3920439999999985, 13.0909420000000001 52.3919390000000007, 13.0909010000000006 52.3918729999999968, 13.0907699999999991 52.3919039999999967, 13.0908040000000003 52.3919610000000020, 13.0907680000000006 52.3919690000000031, 13.0906110000000009 52.3920049999999975, 13.0906029999999998 52.3920069999999996, 13.0906749999999992 52.3921210000000031))"
